title,description,keywords,semantic_density,emotion_score,entropy,cliche_score
감옥학원,"격한 재미를 선사할 엄청난 녀석들이 왔다!성비를 맞추기 위해 남학생을 모집하기 시작한 전통의 명문 여고. 그러나, 남자 신입생은 겨우 5명 뿐? 여고생 속에 파묻힌 아름다운 학창생활을 꿈꾸지만 현실은 참혹 그 자체. 아무도 이들과 대화를 하려고 하지 않는다. 그 이유는 남자 혐오증을 가지고 있는 학생 회장과 비밀 학생회의 감시 때문!어느날, 여학생 목욕탕을 훔쳐보다 들킨 5인방. 학생 회장은 남학생 전원 퇴학시키기 위해 교내에 있는 감옥에 투옥하여 온갖 작전을 실행시키기 시작하는데.... ⓒAkira Hiramoto 2011. All rights reserved.First published in Japan in 2011 by Kodansha Ltd.,TokyoElectronic Publishing rights for this Korean edition arranged through Kodansha Ltd.","남학생, 회장, 남자, 학생, 여고, 시작, 엄청나, 성비, 감옥, 투옥",0.6029588,0.0,0.1729125235749445,38.77
베티(드라마),스케이트보드를 타는 뉴욕 틴에이저들의 이야기를 그린 코미디,"틴, 뉴욕, 에이저, 보드, 이야기, 스케이트, 코미디",0.5563535,0.0,0.3562071855243308,38.72
마이 스윗 디어,레스토랑 로라 다이닝의 신성한 주방을 침범한 천재 셰프 최정우가 빈틈없는 완벽한 스타 셰프 윤도건을 무장해제 시키며 벌어지는 티격태격 청춘 로맨스,"셰프, 신성, 무장, 주방, 건, 침범, 윤, 천재, 스타, 최정",0.6021676,0.0,0.1729125235749445,38.72
마블 루크 케이지,감옥에서 잘못된 의료 실험으로 인해 강력한 힘과 강철 피부를 갖게 된 루크 케이지가 뉴욕 할렘을 위해 싸우는 이야기를 그린 새로운 스타일의 스트리트 히어로 드라마,"스타일, 힘, 강철, 이야기, 할렘, 피부, 루크 케이지, 뉴욕, 실험, 스트리트",0.61417496,0.0,0.1239327803995606,38.71
마더(tvN),상처받은 소녀를 구해내기 위해 그 소녀의 엄마가 되기로 한 여자의 이야기,"소녀, 엄마, 여자, 이야기, 상처",0.5121253,0.0,0.529119710127072,38.66
별상타요아학습,스물여덟 살의 인사부장 난샹완은 작가인 친구 위메이리가 자신을 모델로 쓴 책을 읽다가 잠이 든다. 10년 전 고3 교실에서 잠이 깬 난샹완은 위메이리가 이색 동창회를 꾸민 거라고 착각한다. 미래로 돌아가기 위해 여러 방법을 시도하던 난샹완은 과거에서 열심히 공부해 관화대에 들어가기로 마음먹는데...,"위메이리, 잠, 난샹완, 완, 난샹, 시도, 방법, 미래, 착각, 작가",0.60062027,0.0,0.1729125235749445,38.63
가면라이더 젯츠,"세계를, 그리고 인류를 구하기 위해 분투하는 가면라이더 젯츠의 활약을 그린 드라마","가면라이더, 분투, 젯츠, 인류, 활약, 세계, 드라마",0.5541124,0.0,0.3562071855243308,38.59
19번째 카르테,병뿐만 아니라 환자의 마음과 삶까지 돌보는 19번째 신영역 종합진료의를 그린 휴먼 메디컬 드라마,"진료, 삶, 종합, 신, 영역, 휴먼, 마음, 메디컬, 환자, 병",0.59920585,0.0,0.1729125235749445,38.55
나치 영국 지부 SS-GB,독일이 2차 대전에서 승리하고 영국을 지배한 허구적 현실을 바탕으로 한 대체 역사물 추리 드라마,"영국, 대체, 지배, 바탕, 허구, 현실, 역사물, 승리, 추리, 대전",0.5991637,0.0,0.1729125235749445,38.54
배드걸프렌드,"'좋아하는 사람은 꼭 만나야 한다'라는 욕망에 충실한 광고기획자 지수. 능력 있는 상사 태오와는 회사에서, 발랄한 연하남 지호와는 밖에서 아슬아슬하지만 나름 성공적인 양다리를 걸치고 있다고 자부하고 있다. 하지만 지호가 지수네 회사에 출근하게 되면서 완벽할 것만 같았던 지수의 일상이 무너져 내리기 시작하는데... 과연 지수는 이 모든 상황을 수습하고 양다리 연애를 계속 이어갈 수 있을까?","지수, 회사, 지호, 양다리, 광고, 기획자, 수습, 상황, 능력, 상사",0.5985657,0.0,0.1729125235749445,38.51
본 어게인(드라마),"시각을 잃었지만 뛰어난 감각을 지닌 변호사 ‘맷 머독(데어데블)’이 과거 히어로의 삶을 뒤로한 채 살아가던 중, 뉴욕 시장이 된 암흑가의 거물 ‘윌슨 피스크(킹핀)’과 충돌하고, 미치광이 살인마 '뮤즈'의 등장으로 혼돈에 빠진 도시에서 펼쳐지는 수위 파괴 범죄 액션","변호사, 수위, 맷 머독, 도시, 데어데블, 혼돈, 과거, 등장, 뮤즈, 히어로",0.60967195,0.0,0.1239327803995606,38.44
변호사 쉬헐크,"평범한 일상을 살아가던 검사 ‘제니퍼 월터스’가 갑작스러운 사고로 인해 거대한 몸과 강력한 힘을 가진 ‘쉬헐크’로 거듭나며, 세계 최초로 슈퍼휴먼들을 전담하는 슈퍼히어로 변호사가 되는 이야기","월터스, 전담, 사고, 휴먼, 거대, 슈퍼, 몸, 최초, 힘, 세계",0.5963743,0.0,0.1729125235749445,38.38
리키시(드라마),절박한 상황에 내몰린 청년이 스모 선수의 길을 택한다. 그의 건방진 시합 태도가 팬들의 마음을 사로잡으며 전통에 얽매인 스모계에 파란이 일기 시작하는데.,"스모, 전통, 선수, 길, 마음, 태도, 시합, 건방지, 팬, 청년",0.5951897,0.0,0.1729125235749445,38.31
언더그라운드,"군대 동료인 매티와 스톰은 이라크에서 무사히 돌아온 기념으로 메티의 어릴 적 친구들과 함께 파티를 한다. 매티와 매티의 여자친구 미라, 그리고 그의 친구들과 함께 술을 마시며 파티를 즐기던 중 스톰은 지역 갱스터들과 몸싸움을 벌이게 된다. 위험으로부터 도망치던 스톰과 메티, 그리고 그의 일행들은 어느 지하 벙커 안으로 들어가 문을 잠그고 숨는다. 메티와 그의 친구들은 파티가 끝날 때 까지만 숨어있다 나오려 하지만 그 문은 잠겨버리고 만다. 스톰은 그 지하 벙커가 산업용 헤비급 군용 비밀기지라는 것을 알게 되고 메티와 그의 친구들과 함께 탈출을 위해 노력한다. 하지만 공포와 긴장감은 점점 고조되고 그의 일행들은 한 명씩 한 명씩 어떠한 괴물에 의해 살해 당하고 만다 남겨진 스톰, 메티와 그의 일행은 지하 벙커에서 탈출하기 위해 돌연변이 군인들과 생존을 위한 전쟁을 시작하게 되는데……","스톰, 메티, 친구, 벙커, 일행, 지하, 파티, 매티, 탈출, 문",0.5949505,0.0,0.1729125235749445,38.29
가면라이더 아마존즈,실험을 통해 탄생한 식인 괴물 아마존과의 싸움을 그린 드라마,"괴물, 식인, 아마존, 탄생, 싸움, 실험, 드라마",0.5485153,0.0,0.3562071855243308,38.25
돕식: 약물의 늪,어떻게 한 기업이 미국 역사상 최악의 마약 확산을 촉발했을까.,"최악, 역사, 마약, 미국, 확산, 기업, 촉발",0.54824096,0.0,0.3562071855243308,38.24
ZOO(드라마),인간을 공격하기 시작한 동물들의 미스터리한 현상을 알아내기 위한 동물학자의 이야기,"동물, 미스터리, 시작, 현상, 공격, 동물학자, 인간, 이야기",0.56531453,0.0,0.287585624326253,38.23
폭군의 셰프,최고의 순간 과거로 타임슬립한 셰프가 최악의 폭군이자 절대 미각 소유자인 왕을 만나며 벌어지는 서바이벌 판타지 로코,"타임, 왕, 슬립, 소유자, 셰프, 미각, 최악, 절대, 폭군, 과거",0.59296185,0.0,0.1729125235749445,38.17
119 이머전시 콜,소방국 통신 센터를 무대로 한 통의 전화로 생명을 살리는 최전선에 서는 지령 관제원들의 현실을 그린 드라마,"센터, 관제, 무대, 지령, 전화, 전선, 생명, 원, 통신, 국",0.59155804,0.0,0.1729125235749445,38.09
망각의 사치코,"냉철한 여주인공이 결혼식 당일 신랑이 도망가게 되고, 달아난 신랑을 잊기 위해 음식을 찾아다니는 이야기를 그린 드라마","신랑, 당일, 음식, 결혼식, 이야기, 여주인공, 드라마",0.54534805,0.0,0.3562071855243308,38.06
보이스 2,범죄현장의 골든타임을 사수하는 110 신고센터 대원들의 치열한 기록을 그린 소리 추격 스릴러,"사수, 기록, 신고, 치열, 센터, 대원, 소리, 골든타임, 추격, 현장",0.59054625,0.0,0.1729125235749445,38.03
보이스 110 긴급 지령실,범죄현장의 골든타임을 사수하는 110 신고센터 대원들의 치열한 기록을 그린 소리 추격 스릴러,"사수, 기록, 신고, 치열, 센터, 대원, 소리, 골든타임, 추격, 현장",0.59054625,0.0,0.1729125235749445,38.03
라우디스트 보이스,"FOX 텔레비전 CEO이자 공화당 정치인, 닉슨, 부시 전 대통령을 지원하고 도널드 트럼프의 당선에 큰 영향력을 행사했던, 그리고 지난 2017년 사망한 로저 에일스의 격렬했던 삶과 삶의 마지막 순간들을 조명한 이야기","삶, 닉슨, 부시, 대통령, 마지막, 지원, 도널드, 트럼프, 당선, 크",0.5895494,0.0,0.1729125235749445,37.97
사당보다 먼 의정부보다 가까운 시즌3,너와 난 스물일곱 번을 지나 한 번 방향을 바꿔야만 만날 수 있는 사이. 그러니까 내가 방향을 바꾸지 않는다면 다신 만나지 않을 사당과 의정부 사이.,"사이, 방향, 사당, 있, 의정부",0.5000862,0.0,0.529119710127072,37.94
O'PENing 2024,자유로운 형식과 참신한 시도가 돋보이는 신인 작가 작품으로 구성된 CJ ENM 드라마 프로젝트,"신인, 작품, 작가, 시도, 구성, 형식, 드라마, 자유, 프로젝트",0.5755632,0.0,0.2270571177148983,37.94
디 액트,"평생 휠체어 앉아 튜브로 음식을 먹었던 집시. 이 모든 게 엄마의 과잉보호임을 알게 된 집시는 홀로서기를 계획하고, 그녀에게서 완전히 벗어날 방법을 찾아낸다. ""날 위해 엄마를 죽여줄래?""","집시, 엄마, 음식, 홀로서기, 계획, 과잉보호, 튜브, 방법, 휠체어, 날",0.5888612,0.0,0.1729125235749445,37.93
남사친이 재벌이었다,"동네에서 카페를 운영하며 평화로운 일상을 보내던 지수는, 남친이 바람피우는 현장을 적발한 것도 모자라 그 남친이 자기 명의로 빌린 거액의 빚을 떠안게 된다. 도무지 믿을 수 없는 고통스러운 현실에 무너져가는 지수. 빚쟁이 조폭들이 집에 들이닥치는 상황에서, 엎친데 덮친격으로 카페 사장도 지수를 압박한다. 이때, 갑자기 멋지게 슈트를 빼입고 나타나는 한 남자... 어? 최필립? 만년백수 최필립과 위험에 처한 윤지수의 로맨틱 코미디!","지수, 남친, 빚, 최필립, 카페, 윤, 위험, 백수, 남자, 만년",0.58884144,0.0,0.1729125235749445,37.92
출동 케이캅,인간에게서 블랙에너지를 만들어 지구를 지배하려는 우주악당과 신분을 숨긴 채 이에 맞서는 주인공들의 좌충우돌 소탕작전을 그린 드라마,"지구, 좌충우돌, 지배, 주인공, 우주, 신분, 악당, 소탕, 에너지, 블랙",0.5886545,0.0,0.1729125235749445,37.91
계룡선녀전(드라마),전래동화 '선녀와 나무꾼' 비하인드가 궁금해? 699년 동안 계룡산에서 나무꾼의 환생을 기다리며 바리스타가 된 선녀 선옥남이 '정이현과 김금' 두 남자를 우연히 만나면서 벌어지는 이야기,"나무, 선녀, 김, 현, 정, 남, 옥, 선, 금, 바리스타",0.5880281,0.0,0.1729125235749445,37.88
내 여자친구는 상남자(드라마),하루아침에 꽃미남이 돼버린 여자친구 김지은과 그런 여자친구를 포기할 수 없는 여친 바라기 박윤재가 펼치는 대환장 로맨스 드라마,"친구, 여자, 재, 박윤, 여친, 없, 포기, 김지은, 환장, 로맨스",0.58759606,0.0,0.1729125235749445,37.85
식샤를 합시다 2,"구대영의 적수가 나타났다! 맛집 블로거 식샤님 '구대영'과 그를 원수로 기억하는 '1일1식 다이어트' 4년차 프리랜서 작가 '백수지', 초식남 공무원 '이상우'. 입맛 다른 '세종 빌라' 1인 가구들의 매콤하게 맛있는 드라마","구대영, 가구, 인, 빌라, 세종, 다르, 입맛, 이상우, 공무원, 남",0.5870366,0.0,0.1729125235749445,37.82
익스팬스,"200년 후의 미래, 여성 실종 사건을 조사하는 형사와 우주선 선장이 태양계를 오가며 역사상 가장 거대한 음모를 파헤치는 이야기","역사, 실종, 사건, 태양, 선장, 조사, 형사, 우주선, 여성, 거대",0.58696634,0.0,0.1729125235749445,37.81
사람은 겉모습이 100%,제지 회사에서 성실하게 근무하며 꾸미는 것에는 관심 없었던 주인공이 동료 친구들과 멋진 여자를 목표로 고군분투하는 이야기,"여자, 근무, 관심, 멋지, 친구, 없, 주인공, 동료, 성실, 목표",0.58691376,0.0,0.1729125235749445,37.81
5시부터 9시까지 ~나를 사랑한 스님~,인생 최대 인기 절정기를 달리는 영어 회화 강사와 꽃미남 스님의 이야기를 그린 로맨틱 코미디 드라마,"이야기, 절정기, 영어, 스님, 미남, 회화, 강사, 꽃, 인기, 로맨틱",0.58646196,0.0,0.1729125235749445,37.78
드래곤 사쿠라(드라마),도쿄대에 진학시키기 위해 다시 돌아온 변호사의 고군분투 이야기,"진학, 변호사, 고군분투, 도쿄대, 이야기",0.49710232,0.0,0.529119710127072,37.76
미스트(드라마),스티븐 킹의 동명 소설을 바탕으로 제작된 드라마,"소설, 동명, 바탕, 킹, 제작, 스티븐, 드라마",0.54008347,0.0,0.3562071855243308,37.75
디스클레이머,"기이한 소포로 유명 저널리스트의 과거가 폭로될 위기에 처한다. 케이트 블란쳇과 케빈 클라인이 출연하며, 알폰소 쿠아론이 각본과 연출을 맡았다.","과거, 출연, 폭로, 케빈 클라인, 위기, 케이트 블란쳇, 알폰소 쿠아론, 저널리스트, 각본, 유명",0.6192154,0.0,0.0380839637475671,37.72
다2어리,"첫사랑, 첫 키스, 친구들과의 즐거운 시간, 그리고 라이벌과의 다툼까지. 오전엔 학교에서, 오후엔 해변에서 아이들에게 날마다 놀라운 일이 잔뜩 일어난다!","시간, 해변, 라이벌, 오후, 다툼, 학교, 오전, 아이, 친구, 키스",0.585373,0.0,0.1729125235749445,37.72
넘버원전대 고쥬저,슈퍼전대 시리즈 49번째 작품,"슈퍼 전대, 시리즈, 작품",0.4671618,0.0,0.6437928113922791,37.69
글로우: 레슬링 여인 천하,1980년대의 LA. 볼품없고 사연 많은 여자들이 '레슬링 여인 천하 글로우'를 통해 링에서 당당히 거듭난다. <오렌지 이즈 더 뉴 블랙> 팀의 새 야심작,"여자, 링, 레슬링, 우, 여인, 글, 천하, 오렌지 이즈 더 뉴 블랙, 많, 사연",0.6280313,0.0,0.0,37.68
기억(드라마),"알츠하이머를 선고받은 로펌 변호사 박태석이 남은 인생을 걸고 펼치는 마지막 변론기이자, 기억을 잃어가면서도 끝내 지키고 싶은 삶의 소중한 가치와 가족애를 그린 드라마","변호사, 가치, 삶, 박, 태, 기억, 석, 변론, 인생, 마지막",0.58440304,0.0,0.1729125235749445,37.66
기억(드라마),"알츠하이머를 선고받은 로펌 변호사 박태석이 남은 인생을 걸고 펼치는 마지막 변론기이자, 기억을 잃어가면서도 끝내 지키고 싶은 삶의 소중한 가치와 가족애를 그린 드라마","변호사, 가치, 삶, 박, 태, 기억, 석, 변론, 인생, 마지막",0.584403,0.0,0.1729125235749445,37.66
사건수사대 Q,거침없고 직설적이지만 뛰어난 능력을 갖춘 형사가 신설한 경찰 부서의 수장이 된다. 그는 어쩌다 모인 괴짜 팀원들과 함께 에든버러 전역의 미제 사건을 파헤치기 시작한다.,"능력, 전역, 에든버러, 형사, 신설, 팀원, 경찰, 괴짜, 부서, 수장",0.58421355,0.0,0.1729125235749445,37.65
거래(드라마),"어제의 친구, 오늘의 인질, 내일의 공범! 순간의 선택이 걷잡을 수 없는 소용돌이가 된 100억 납치 스릴러","인질, 없, 내일, 선택, 공범, 순간, 소용돌이, 오늘, 납치, 친구",0.5831534,0.0,0.1729125235749445,37.58
루시퍼(드라마),지옥에서 왕으로 군림하는 생활이 따분해진 루시퍼 모닝스타가 스스로 왕좌에서 물러나 미국 LA에서 고급 나이트클럽을 운영하며 강력계 미녀 형사를 도와 범죄 해결에도 나서게 되는 이야기,"생활, 형사, 미녀, 루시퍼 모닝스타, 왕좌, 강력계, 미국, 운영, 고급, 나이트클럽",0.5945959,0.0,0.1239327803995606,37.53
